AFFGEOID,Population (people),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,DisplayName
0500000US16079,13169,,,SHO,6830898576,13962457,1702379,16079,Shoshone (0500000US16079)
0500000US27141,97183,,,SIB,1121230367,46911208,659515,27141,Sibley (0500000US27141)
0500000US06091,3236,,,SIE,2468694582,23299110,277310,6091,Sierra (0500000US06091)
0500000US35051,11576,,,SIE,10829279105,147645503,1702370,35051,Sierra (0500000US35051)
0500000US30093,35133,,,SIL,1859568271,1518178,1719575,30093,Silver Bow (0500000US30093)
0500000US21213,19594,,,SIM,606589242,5852914,516953,21213,Simpson (0500000US21213)
0500000US28127,25949,,,SIM,1525930873,3378528,695784,28127,Simpson (0500000US28127)
0500000US19167,35872,,,SIO,1988881471,2802041,465272,19167,Sioux (0500000US19167)
0500000US31165,1135,,,SIO,5352785007,1665309,835904,31165,Sioux (0500000US31165)
0500000US38085,3898,,,SIO,2833580511,88449896,1034208,38085,Sioux (0500000US38085)
0500000US06093,44076,,,SIS,16261933231,179149816,277311,6093,Siskiyou (0500000US06093)
0500000US53057,129523,,,SKA,4481338199,483760601,1531402,53057,Skagit (0500000US53057)
0500000US53059,12036,,,SKA,4294897557,73323243,1529220,53059,Skamania (0500000US53059)
0500000US38087,706,,,SLO,3147520240,10980611,1035896,38087,Slope (0500000US38087)
0500000US20183,3570,,,SMI,2319241778,3884267,484969,20183,Smith (0500000US20183)
0500000US28129,14209,,,SMI,1647926077,2599432,695785,28129,Smith (0500000US28129)
0500000US47159,19904,,,SMI,814020543,28690306,1639791,47159,Smith (0500000US47159)
0500000US48423,233479,,,SMI,2386604317,73163656,1383997,48423,Smith (0500000US48423)
0500000US51683,42772,,,SMY,25493247,146287,1498430,51683,Smyth (0500000US51683)
0500000US53061,827957,,,SNO,5404065563,282905322,1529222,53061,Snohomish (0500000US53061)
0500000US42109,39736,,,SNY,851547199,7158854,1213686,42109,Snyder (0500000US42109)
0500000US35053,16595,,,SOC,17214061665,4843011,1702371,35053,Socorro (0500000US35053)
0500000US06095,453491,,,SOL,2128527683,218619356,277312,6095,Solano (0500000US06095)
0500000US23025,50477,,,SOM,10163811990,437942552,581298,23025,Somerset (0500000US23025)
0500000US24039,24620,,,SOM,828145301,752652883,596907,24039,Somerset (0500000US24039)
0500000US34035,345361,,,SOM,781829190,7996119,882234,34035,Somerset (0500000US34035)
0500000US42111,74129,,,SOM,2784357763,17118618,1209188,42111,Somerset (0500000US42111)
0500000US48425,9205,,,SOM,482714479,14210911,1383998,48425,Somervell (0500000US48425)
0500000US06097,488863,,,SON,4080864785,498081645,1657246,6097,Sonoma (0500000US06097)
0500000US51685,17219,,,SOU,7857548,1609,1498431,51685,Southampton (0500000US51685)
0500000US13255,67306,,,SPA,507561198,9375991,353055,13255,Spalding (0500000US13255)
0500000US45083,327997,,,SPA,2093687933,29513744,1248592,45083,Spartanburg (0500000US45083)
0500000US18145,45055,,,SPE,1064836596,4197549,450387,18145,Spencer (0500000US18145)
0500000US21215,19490,,,SPE,483617871,12782162,516954,21215,Spencer (0500000US21215)
0500000US46115,6361,,,SPI,3894043705,16165380,1266987,46115,Spink (0500000US46115)
0500000US53063,539339,,,SPO,4569318495,43407953,1529225,53063,Spokane (0500000US53063)
0500000US51690,13485,,,SPO,28374648,135578,1789072,51690,Spotsylvania (0500000US51690)
0500000US22087,43764,,,ST.,977763283,4604190754,1629542,22087,St. Bernard (0500000US22087)
0500000US22089,52549,,,ST.,719347893,308635080,1629449,22089,St. Charles (0500000US22089)
0500000US29197,4032,,,ST.,795916404,2216011,758551,29197,St. Charles (0500000US29197)
0500000US01117,223024,,,ST.,2034279163,62288764,161584,1117,St. Clair (0500000US01117)
0500000US17173,20990,,,ST.,1964532704,24746071,1785051,17173,St. Clair (0500000US17173)
0500000US26153,8047,,,ST.,3035145671,1844210517,1623017,26153,St. Clair (0500000US26153)
0500000US29199,4716,,,ST.,1130548365,7217862,758552,29199,St. Clair (0500000US29199)
0500000US55117,118034,,,ST.,1324851053,1967647657,1581118,55117,St. Croix (0500000US55117)
0500000US05135,17271,,,ST.,1565969853,5209695,69183,5135,St. Francis (0500000US05135)
0500000US29201,38059,,,ST.,1087808789,15175233,758553,29201,St. Francois (0500000US29201)
0500000US22091,10920,,,ST.,1058078903,2796358,1629457,22091,St. Helena (0500000US22091)
0500000US22093,20192,,,ST.,616057915,38773983,1629464,22093,St. James (0500000US22093)
0500000US22095,42477,,,ST.,555484721,506440074,1629472,22095,St. John the Baptist (0500000US22095)
0500000US12115,434006,,,ST.,1440049632,1086617983,295741,12115,St. Johns (0500000US12115)
0500000US18147,19810,,,ST.,1027918647,11984810,450388,18147,St. Joseph (0500000US18147)
0500000US26155,68094,,,ST.,1375198265,25833316,1623018,26155,St. Joseph (0500000US26155)
0500000US22097,82540,,,ST.,2393224007,39013551,1629479,22097,St. Landry (0500000US22097)
0500000US36099,33814,,,ST.,838372770,172818530,974147,36099,St. Lawrence (0500000US36099)
0500000US27143,14836,,,ST.,1525073955,30338002,659516,27143,St. Louis (0500000US27143)
0500000US29203,7031,,,ST.,2599881424,464012,758554,29203,St. Louis (0500000US29203)
0500000US29205,6103,,,ST.,1297230222,3764606,758555,29205,St. Louis (0500000US29205)
0500000US12117,470856,,,ST.,801288992,93135088,303665,12117,St. Lucie (0500000US12117)
0500000US22099,51767,,,ST.,1910038833,205294658,1629486,22099,St. Martin (0500000US22099)
0500000US22101,49406,,,ST.,1439626085,1460444966,1629492,22101,St. Mary (0500000US22101)
0500000US24041,37526,,,ST.,695561637,539363457,592947,24041,St. Mary's (0500000US24041)
0500000US22103,264570,,,ST.,2189234793,648416119,1629503,22103,St. Tammany (0500000US22103)
0500000US20185,4072,,,STA,2051389756,7435417,485054,20185,Stafford (0500000US20185)
0500000US51700,186247,,,STA,178679454,131135058,1498555,51700,Stafford (0500000US51700)
0500000US06099,552878,,,STA,3874667297,46351770,277314,6099,Stanislaus (0500000US06099)
0500000US46117,2980,,,STA,3741060758,188383651,1266998,46117,Stanley (0500000US46117)
0500000US37167,62504,,,STA,1023250043,25187035,1025844,37167,Stanly (0500000US37167)
0500000US20187,2084,,,STA,1762103387,178555,485055,20187,Stanton (0500000US20187)
0500000US31167,5842,,,STA,1107500709,8789496,835905,31167,Stanton (0500000US31167)
0500000US17175,5400,,,STA,746189903,684784,424288,17175,Stark (0500000US17175)
0500000US38089,33646,,,STA,3457408933,14023939,1035618,38089,Stark (0500000US38089)
0500000US39151,374853,,,STA,1489930012,13646459,1065576,39151,Stark (0500000US39151)
0500000US18149,23371,,,STA,800679813,7929143,450389,18149,Starke (0500000US18149)
0500000US48427,65920,,,STA,3168019235,15346374,1383999,48427,Starr (0500000US48427)
0500000US51710,238005,,,STA,137981431,111701531,1498557,51710,Staunton (0500000US51710)
0500000US29207,28672,,,STE,2131929142,15025824,758556,29207,Ste. Genevieve (0500000US29207)
0500000US27145,158292,,,STE,3477910045,122236877,659517,27145,Stearns (0500000US27145)
0500000US27147,37406,,,STE,1112775704,6976791,659518,27147,Steele (0500000US27147)
0500000US38091,1798,,,STE,1844441513,8435674,1034220,38091,Steele (0500000US38091)
0500000US13257,26784,,,STE,463254407,13035162,350028,13257,Stephens (0500000US13257)
0500000US40137,42848,,,STE,2253830200,54833890,1101856,40137,Stephens (0500000US40137)
0500000US48429,9101,,,STE,2322497231,64147705,1384000,48429,Stephens (0500000US48429)
0500000US17177,44630,,,STE,1461392061,1350223,1785076,17177,Stephenson (0500000US17177)
0500000US48431,1372,,,STE,2391722770,167451,1384001,48431,Sterling (0500000US48431)
0500000US18151,34435,,,STE,799737112,35446879,450390,18151,Steuben (0500000US18151)
0500000US36101,93584,,,STE,3601398422,35039875,974148,36101,Steuben (0500000US36101)
0500000US20189,5250,,,STE,1883593926,464936,485056,20189,Stevens (0500000US20189)
0500000US27149,9671,,,STE,1459664592,30322218,659519,27149,Stevens (0500000US27149)
0500000US53065,46445,,,STE,6415657826,162941995,1531930,53065,Stevens (0500000US53065)
0500000US13259,5314,,,STE,1188153054,12598484,347360,13259,Stewart (0500000US13259)
0500000US47161,13657,,,STE,1190814528,86082696,1639792,47161,Stewart (0500000US47161)
0500000US30095,8963,,,STI,4653550993,23732517,1719572,30095,Stillwater (0500000US30095)
0500000US29209,31076,,,STO,1201303092,121184921,758557,29209,Stoddard (0500000US29209)
0500000US37169,44520,,,STO,1163797562,17578802,1008586,37169,Stokes (0500000US37169)
0500000US05137,12359,,,STO,1570673294,8145444,69902,5137,Stone (0500000US05137)
0500000US28131,18333,,,STO,1153800120,6712351,695786,28131,Stone (0500000US28131)
0500000US29211,5999,,,STO,1678265913,9121738,758558,29211,Stone (0500000US29211)
0500000US48433,1245,,,STO,2373238700,10177387,1384002,48433,Stonewall (0500000US48433)
0500000US32031,486492,,,STO,16358044341,582738419,858608,32031,Storey (0500000US32031)
0500000US19169,98537,,,STO,1482882553,2862354,465273,19169,Story (0500000US19169)
0500000US33017,130889,,,STR,951743430,39154073,873182,33017,Strafford (0500000US33017)
0500000US38093,21593,,,STU,5754703480,197271625,1034224,38093,Stutsman (0500000US38093)
0500000US56035,8728,,,SUB,12655929030,127353627,1605082,56035,Sublette (0500000US56035)
0500000US25025,797936,,,SUF,150875411,160499488,606939,25025,Suffolk (0500000US25025)
0500000US36103,1525920,,,SUF,2359242298,3787452993,974149,36103,Suffolk (0500000US36103)
0500000US51720,3687,,,SUF,19366113,89335,1498434,51720,Suffolk (0500000US51720)
0500000US18153,20817,,,SUL,1158170861,17983719,450391,18153,Sullivan (0500000US18153)
0500000US29213,56066,,,SUL,1637451070,50126669,758559,29213,Sullivan (0500000US29213)
0500000US33019,43063,,,SUL,1393091317,36932078,873183,33019,Sullivan (0500000US33019)
0500000US36105,78624,,,SUL,2507484145,73737483,974150,36105,Sullivan (0500000US36105)
0500000US42113,5840,,,SUL,1165337813,6617028,1213687,42113,Sullivan (0500000US42113)
0500000US47163,158163,,,SUL,1070909515,42024697,1639793,47163,Sullivan (0500000US47163)
0500000US46119,1446,,,SUL,2607411018,164375674,1266982,46119,Sully (0500000US46119)
0500000US54089,11959,,,SUM,933930185,18478164,1557805,54089,Summers (0500000US54089)
0500000US08117,31055,,,SUM,1575563227,28310936,198174,8117,Summit (0500000US08117)
0500000US39153,540428,,,SUM,1069129523,19007561,1074088,39153,Summit (0500000US39153)
0500000US49043,42357,,,SUM,4844776284,26617165,1448035,49043,Summit (0500000US49043)
0500000US20191,22382,,,SUM,3060505684,8512878,481812,20191,Sumner (0500000US20191)
0500000US47165,196281,,,SUM,1371293555,35631266,1639794,47165,Sumner (0500000US47165)
0500000US01119,12345,,,SUM,2340898913,24634883,161585,1119,Sumter (0500000US01119)
0500000US12119,129752,,,SUM,1442978468,58762672,295740,12119,Sumter (0500000US12119)
0500000US13261,29616,,,SUM,1250646286,25211441,343504,13261,Sumter (0500000US13261)
0500000US45085,105556,,,SUM,1722544860,44046815,1244717,45085,Sumter (0500000US45085)
0500000US28133,25971,,,SUN,1807187011,23747316,695787,28133,Sunflower (0500000US28133)
0500000US37171,71359,,,SUR,1379543351,10391163,1008587,37171,Surry (0500000US37171)
0500000US51730,33458,,,SUR,58845730,577678,1498435,51730,Surry (0500000US51730)
0500000US42115,38434,,,SUS,2132844293,22384975,1213688,42115,Susquehanna (0500000US42115)
0500000US10005,237378,,,SUS,2424633519,674085951,217269,10005,Sussex (0500000US10005)
0500000US34037,144221,,,SUS,1343330731,43707483,882236,34037,Sussex (0500000US34037)
0500000US51735,12460,,,SUS,39773690,163429842,1498436,51735,Sussex (0500000US51735)
0500000US06101,99633,,,SUT,1560975503,14811541,277315,6101,Sutter (0500000US06101)
0500000US48435,3372,,,SUT,3765674775,1277066,1384003,48435,Sutton (0500000US48435)
0500000US12121,43474,,,SUW,1783430092,9505389,295729,12121,Suwannee (0500000US12121)
0500000US37173,14117,,,SWA,1366810476,32416167,1008588,37173,Swain (0500000US37173)
0500000US30097,3678,,,SWE,4805816391,17455905,1719569,30097,Sweet Grass (0500000US30097)
0500000US56037,42272,,,SWE,27005754359,166230245,1609192,56037,Sweetwater (0500000US56037)
0500000US27151,9838,,,SWI,1921733671,26235363,659520,27151,Swift (0500000US27151)
0500000US48437,6971,,,SWI,2305502705,27277988,1384004,48437,Swisher (0500000US48437)
0500000US18155,9737,,,SWI,571526245,7531845,450392,18155,Switzerland (0500000US18155)
0500000US13263,5733,,,TAL,1013662778,8766848,326757,13263,Talbot (0500000US13263)
0500000US24043,154705,,,TAL,1185655248,24820607,1714220,24043,Talbot (0500000US24043)
0500000US13265,1559,,,TAL,504029143,1917633,347654,13265,Taliaferro (0500000US13265)
0500000US01121,82149,,,TAL,1908346574,60874403,161586,1121,Talladega (0500000US01121)
0500000US28135,12715,,,TAL,1672069540,16969517,695788,28135,Tallahatchie (0500000US28135)
0500000US01123,41311,,,TAL,1855798002,128790974,161587,1123,Tallapoosa (0500000US01123)
0500000US19171,17135,,,TAM,1867410499,2769418,465274,19171,Tama (0500000US19171)
0500000US29215,24487,,,TAN,3049106824,5071079,758560,29215,Taney (0500000US29215)
0500000US22105,133157,,,TAN,2049124443,136690438,559500,22105,Tangipahoa (0500000US22105)
0500000US35055,34489,,,TAO,5704119617,3383128,933056,35055,Taos (0500000US35055)
0500000US48439,2110640,,,TAR,2241076690,99784211,1384005,48439,Tarrant (0500000US48439)
0500000US28137,28064,,,TAT,1048332525,16090912,695789,28137,Tate (0500000US28137)
0500000US13267,22842,,,TAT,1245369512,19447412,347445,13267,Tattnall (0500000US13267)
0500000US12123,21796,,,TAY,2702230209,1213570846,295728,12123,Taylor (0500000US12123)
0500000US13269,7816,,,TAY,975613090,7801539,344156,13269,Taylor (0500000US13269)
0500000US19173,5896,,,TAY,1377618877,7133363,465275,19173,Taylor (0500000US19173)
0500000US21217,26023,,,TAY,689891732,27072003,516955,21217,Taylor (0500000US21217)
0500000US48441,143208,,,TAY,2371228265,9760311,1384006,48441,Taylor (0500000US48441)
0500000US54091,16705,,,TAY,447475053,7532835,1689856,54091,Taylor (0500000US54091)
0500000US55119,19913,,,TAY,2525374187,24630990,1581119,55119,Taylor (0500000US55119)
0500000US17179,131343,,,TAZ,1674346368,29712527,1785094,17179,Tazewell (0500000US17179)
0500000US51740,97915,,,TAZ,86248205,34658275,1498556,51740,Tazewell (0500000US51740)
0500000US06103,65829,,,TEH,7638229340,33767224,1692767,6103,Tehama (0500000US06103)
0500000US13271,12477,,,TEL,1132621093,17356399,356958,13271,Telfair (0500000US13271)
0500000US08119,24710,,,TEL,1442988178,4960197,198175,8119,Teller (0500000US08119)
0500000US22107,4147,,,TEN,1561795836,99432220,559509,22107,Tensas (0500000US22107)
0500000US22109,109580,,,TER,3185395699,2207589251,559517,22109,Terrebonne (0500000US22109)
0500000US13273,9185,,,TER,869695791,4951325,352238,13273,Terrell (0500000US13273)
0500000US48443,760,,,TER,6107081791,259482,1384007,48443,Terrell (0500000US48443)
0500000US48445,11831,,,TER,2302113089,5414060,1384008,48445,Terry (0500000US48445)
0500000US16081,11630,,,TET,1163139971,2868473,399297,16081,Teton (0500000US16081)
0500000US30099,6226,,,TET,5883457566,52625570,1720018,30099,Teton (0500000US30099)
0500000US56039,23331,,,TET,10351790059,570859114,1605083,56039,Teton (0500000US56039)
0500000US29217,19707,,,TEX,2140343861,27020859,758561,29217,Texas (0500000US29217)
0500000US40139,21384,,,TEX,5286873570,19218939,1101857,40139,Texas (0500000US40139)
0500000US31169,5034,,,THA,1486153254,3025339,835906,31169,Thayer (0500000US31169)
0500000US13275,45798,,,THO,1410592607,19645695,343835,13275,Thomas (0500000US13275)
0500000US20193,7930,,,THO,2783425129,288241,485057,20193,Thomas (0500000US20193)
0500000US31171,669,,,THO,1845564903,2028433,835907,31171,Thomas (0500000US31171)
0500000US48447,1440,,,THR,2363499444,7586186,1384009,48447,Throckmorton (0500000US48447)
0500000US31173,6773,,,THU,1019377275,6458648,835908,31173,Thurston (0500000US31173)
0500000US53067,294793,,,THU,1871256793,133627810,1529226,53067,Thurston (0500000US53067)
0500000US13277,41344,,,TIF,675702302,20458311,344090,13277,Tift (0500000US13277)
0500000US41057,27390,,,TIL,2855123462,595798340,1135864,41057,Tillamook (0500000US41057)
0500000US40141,6968,,,TIL,2256226948,20895054,1101858,40141,Tillman (0500000US40141)
0500000US36107,48455,,,TIO,1343600016,11044570,974151,36107,Tioga (0500000US36107)
0500000US42117,41045,,,TIO,2936765818,8279717,1209189,42117,Tioga (0500000US42117)
0500000US28139,21815,,,TIP,1185754676,5522228,695790,28139,Tippah (0500000US28139)
0500000US18157,186251,,,TIP,1292163450,11230872,450393,18157,Tippecanoe (0500000US18157)
0500000US18159,15359,,,TIP,674797598,68028,450394,18159,Tipton (0500000US18159)
0500000US47167,60970,,,TIP,1180026940,32703276,1639795,47167,Tipton (0500000US47167)
0500000US28141,18850,,,TIS,1098925142,52373918,695791,28141,Tishomingo (0500000US28141)
0500000US48449,31247,,,TIT,1051700266,50711179,1384010,48449,Titus (0500000US48449)
0500000US21219,12243,,,TOD,969966762,6603979,516956,21219,Todd (0500000US21219)
0500000US27153,25262,,,TOD,2447791802,89136471,659521,27153,Todd (0500000US27153)
0500000US46121,9319,,,TOD,3596445725,5854544,1266989,46121,Todd (0500000US46121)
0500000US09013,149788,,,TOL,1062807467,17549693,212668,9013,Tolland (0500000US09013)
0500000US48451,120003,,,TOM,3941965409,48077315,1384011,48451,Tom Green (0500000US48451)
0500000US36109,105740,,,TOM,1229316849,43785776,974152,36109,Tompkins (0500000US36109)
0500000US49045,72698,,,TOO,17979556898,891073714,1448036,49045,Tooele (0500000US49045)
0500000US30101,4971,,,TOO,4959475392,78025726,1719566,30101,Toole (0500000US30101)
0500000US13279,27030,,,TOO,942788867,18076118,345220,13279,Toombs (0500000US13279)
0500000US35057,15045,,,TOR,8664061384,2316559,929112,35057,Torrance (0500000US35057)
0500000US38095,2162,,,TOW,2655029704,42795048,1034213,38095,Towner (0500000US38095)
0500000US13281,12493,,,TOW,431178090,13754198,351252,13281,Towns (0500000US13281)
0500000US38097,7997,,,TRA,2232235426,1462184,1034221,38097,Traill (0500000US38097)
0500000US37175,32986,,,TRA,979943598,5091023,1008589,37175,Transylvania (0500000US37175)
0500000US27155,3360,,,TRA,1486320974,31025234,659522,27155,Traverse (0500000US27155)
0500000US48453,1290188,,,TRA,2574625805,80180765,1384012,48453,Travis (0500000US48453)
0500000US30103,762,,,TRE,2532492072,17149960,1719563,30103,Treasure (0500000US30103)
0500000US20195,2808,,,TRE,2303727352,26281951,485058,20195,Trego (0500000US20195)
0500000US55121,30760,,,TRE,1898383310,23321910,1581120,55121,Trempealeau (0500000US55121)
0500000US13283,6406,,,TRE,516524095,7810908,347505,13283,Treutlen (0500000US13283)
0500000US21221,14061,,,TRI,1143489745,103147003,516957,21221,Trigg (0500000US21221)
0500000US21223,8474,,,TRI,392766463,11214924,516958,21223,Trimble (0500000US21223)
