AFFGEOID,Cartogram Data (eg. Population),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,ShapeName
0500000US22093,"20,192",,,,616057915,38773983,1629464,22093,St. James
0500000US22095,"42,477",,,,555484721,506440074,1629472,22095,St. John the Baptist
0500000US22097,"82,540",,,,2393224007,39013551,1629479,22097,St. Landry
0500000US22099,"51,767",,,,1910038833,205294658,1629486,22099,St. Martin
0500000US22101,"49,406",,,,1439626085,1460444966,1629492,22101,St. Mary
0500000US22103,"264,570",,,,2189234793,648416119,1629503,22103,St. Tammany
0500000US22105,"133,157",,,,2049124443,136690438,559500,22105,Tangipahoa
0500000US22107,"4,147",,,,1561795836,99432220,559509,22107,Tensas
0500000US22109,"109,580",,,,3185395699,2207589251,559517,22109,Terrebonne
0500000US22111,"21,107",,,,2271159651,73649840,559528,22111,Union
0500000US22113,"57,359",,,,3039650774,954683407,559538,22113,Vermilion
0500000US22115,"48,750",,,,3436185697,35140841,559548,22115,Vernon
0500000US22117,"45,463",,,,1734352072,16140411,559557,22117,Washington
0500000US22119,"36,967",,,,1536614989,56020319,559567,22119,Webster
0500000US22121,"27,199",,,,498174685,29604699,559570,22121,West Baton Rouge
0500000US22123,"9,751",,,,931582171,2386489,559578,22123,West Carroll
0500000US22125,"15,310",,,,1044584261,58751920,559584,22125,West Feliciana
0500000US22127,"13,755",,,,2460497667,17449604,559594,22127,Winn
0500000US23001,"111,139",,,,1211993472,75543630,581286,23001,Androscoggin
0500000US23003,"67,105",,,,17278035039,404869424,581287,23003,Aroostook
0500000US23005,"303,069",,,,2165807318,987404608,581288,23005,Cumberland
0500000US23007,"29,456",,,,4395223704,121287619,581289,23007,Franklin
0500000US23009,"55,478",,,,4110642800,1962698999,581290,23009,Hancock
0500000US23011,"123,642",,,,2246754883,216775743,581291,23011,Kennebec
0500000US23013,"40,607",,,,945723205,2017077723,581292,23013,Knox
0500000US23015,"35,237",,,,1180688993,631299424,581293,23015,Lincoln
0500000US23017,"57,777",,,,5379294384,255884970,581294,23017,Oxford
0500000US23019,"152,199",,,,8798699728,413983093,581295,23019,Penobscot
0500000US23021,"16,800",,,,10258584707,1080478461,581296,23021,Piscataquis
0500000US23023,"36,699",,,,657786224,300586843,581297,23023,Sagadahoc
0500000US23025,"50,477",,,,10163811990,437942552,581298,23025,Somerset
0500000US23027,"39,607",,,,1890616317,318014823,581299,23027,Waldo
0500000US23029,"31,095",,,,6637440977,1799875488,581300,23029,Washington
0500000US23031,"211,972",,,,2567159623,721379327,581301,23031,York
0500000US24001,"68,106",,,,1093489884,14710932,1713506,24001,Allegany
0500000US24003,"588,261",,,,1074353889,448032843,1710958,24003,Anne Arundel
0500000US24005,"854,535",,,,1549740652,215957832,1695314,24005,Baltimore
0500000US24009,"92,783",,,,552158542,341580668,1676636,24009,Baltimore
0500000US24011,"33,293",,,,827350254,16777066,595737,24011,Calvert
0500000US24013,"172,891",,,,1159355859,13112464,1696228,24013,Caroline
0500000US24015,"103,725",,,,896912533,185281256,596115,24015,Carroll
0500000US24017,"166,617",,,,1185757843,479438830,1676992,24017,Cecil
0500000US24019,"32,531",,,,1400573746,1145353068,596495,24019,Charles
0500000US24021,"271,717",,,,1710922224,17674121,1711211,24021,Dorchester
0500000US24023,"28,806",,,,1681102437,22498420,1711058,24023,Frederick
0500000US24025,"260,924",,,,1132152044,231885675,1698178,24025,Garrett
0500000US24027,"332,317",,,,649956423,6336170,1709077,24027,Harford
0500000US24029,"19,198",,,,717497117,353321619,593907,24029,Howard
0500000US24031,"1,062,061",,,,1277193339,35686502,1712500,24031,Kent
0500000US24033,"967,201",,,,1250057213,41922695,1714670,24033,Montgomery
0500000US24035,"49,874",,,,962673214,360020725,596089,24035,Prince George's
0500000US24037,"113,777",,,,928809940,1050592561,1697853,24037,Queen Anne's
0500000US24039,"24,620",,,,828145301,752652883,596907,24039,Somerset
0500000US24041,"37,526",,,,695561637,539363457,592947,24041,St. Mary's
0500000US24043,"154,705",,,,1185655248,24820607,1714220,24043,Talbot
0500000US24045,"103,588",,,,969767208,66764613,1668606,24045,Washington
0500000US24047,"52,460",,,,1213156434,586531107,1668802,24047,Wicomico
0500000US24510,"585,708",,,,209649327,28758743,1702381,24510,Worcester
0500000US25001,"228,996",,,,1021007945,2360328047,606927,25001,Barnstable
0500000US25003,"129,026",,,,2400592216,50709699,606928,25003,Berkshire
0500000US25005,"579,200",,,,1432553805,357457333,606929,25005,Bristol
0500000US25007,"20,600",,,,267292993,1004291414,606930,25007,Dukes
0500000US25009,"809,829",,,,1275623143,870158745,606931,25009,Essex
0500000US25011,"71,029",,,,1810939914,65601931,606932,25011,Franklin
0500000US25013,"465,825",,,,1598035109,44416904,606933,25013,Hampden
0500000US25015,"162,308",,,,1365533877,46623894,606934,25015,Hampshire
0500000US25017,"1,632,002",,,,2118256715,75315911,606935,25017,Middlesex
0500000US25019,"14,255",,,,119637319,666826424,606936,25019,Nantucket
0500000US25021,"725,981",,,,1025902478,124958171,606937,25021,Norfolk
0500000US25023,"530,819",,,,1705521260,1126101572,606938,25023,Plymouth
0500000US25025,"797,936",,,,150875411,160499488,606939,25025,Suffolk
0500000US25027,"862,111",,,,3912618040,177370899,606940,25027,Worcester
0500000US26001,"10,167",,,,1747349242,2890404966,1622943,26001,Alcona
0500000US26003,"8,842",,,,2369927690,10703517569,1622944,26003,Alger
0500000US26005,"120,502",,,,2137395679,2610802947,1622945,26005,Allegan
0500000US26007,"28,907",,,,1481205162,2908633230,1622946,26007,Alpena
0500000US26009,"23,431",,,,1232002675,326536774,1622947,26009,Antrim
0500000US26011,"15,002",,,,940627660,822313309,1622948,26011,Arenac
0500000US26013,"8,158",,,,2326915078,441618719,1622949,26013,Baraga
0500000US26015,"62,423",,,,1432533250,61999499,1622950,26015,Barry
0500000US26017,"103,856",,,,1145834939,487713370,1622951,26017,Bay
0500000US26019,"17,970",,,,828014457,1398245676,1622952,26019,Benzie
0500000US26021,"154,316",,,,1470545556,2625448034,1622953,26021,Berrien
0500000US26023,"44,862",,,,1311597696,34428004,1622954,26023,Branch
0500000US26025,"134,310",,,,1829210175,31256789,1622955,26025,Calhoun
0500000US26027,"51,589",,,,1269375088,47139869,1622956,26027,Cass
0500000US26029,"26,054",,,,1078288793,2522931117,1622957,26029,Charlevoix
0500000US26031,"25,579",,,,1852564001,440607445,1622958,26031,Cheboygan
0500000US26033,"36,785",,,,4036515583,2952489040,1622959,26033,Chippewa
0500000US26035,"30,856",,,,1461703751,28496979,1622960,26035,Clare
0500000US26037,"79,128",,,,1466836593,21279015,1622961,26037,Clinton
0500000US26039,"12,988",,,,1441108421,17887265,1622962,26039,Crawford
0500000US26041,"36,903",,,,3033137846,2124389420,1622963,26041,Delta
0500000US26043,"25,947",,,,1970845133,40505952,1622964,26043,Dickinson
0500000US26045,"109,175",,,,1489783175,10942140,1622965,26045,Eaton
0500000US26047,"34,112",,,,1210940738,1073419241,1622966,26047,Emmet
0500000US26049,"406,211",,,,1649674148,32748548,1622967,26049,Genesee
0500000US26051,"25,386",,,,1299620414,36677053,1622968,26051,Gladwin
0500000US26053,"14,380",,,,2854517939,970153215,1622969,26053,Gogebic
0500000US26055,"95,238",,,,1202625099,354771224,1622970,26055,Grand Traverse
0500000US26057,"41,761",,,,1472098896,8369164,1622971,26057,Gratiot
0500000US26059,"45,746",,,,1549207166,22939100,1622972,26059,Hillsdale
0500000US26061,"37,361",,,,2613558396,1275354760,1622973,26061,Houghton
0500000US26063,"31,407",,,,2165275136,3369019054,1622974,26063,Huron
0500000US26065,"284,900",,,,1440251657,11990766,1622975,26065,Ingham
0500000US26067,"66,804",,,,1479710873,22590323,1622976,26067,Ionia
0500000US26069,"25,237",,,,1422173769,3473068812,1622977,26069,Iosco
0500000US26071,"11,631",,,,3019919276,116800609,1622978,26071,Iron
0500000US26073,"64,394",,,,1483285544,12945211,1622979,26073,Isabella
0500000US26075,"160,366",,,,1817904856,55933446,1622980,26075,Jackson
0500000US26077,"261,670",,,,1455456980,47508422,1622981,26077,Kalamazoo
0500000US26079,"17,939",,,,1449729130,28020186,1622982,26079,Kalkaska
0500000US26081,"657,974",,,,2198720084,59599778,1622983,26081,Kent
0500000US26083,"2,046",,,,1398883242,14053673396,1622984,26083,Keweenaw
0500000US26085,"12,096",,,,1470061185,17483127,1622985,26085,Lake
0500000US26087,"88,619",,,,1675677869,41080674,1622986,26087,Lapeer
0500000US26089,"22,301",,,,899241892,5659105321,1622987,26089,Leelanau
0500000US26091,"99,423",,,,1941526154,30497573,1622988,26091,Lenawee
0500000US26093,"193,866",,,,1464079839,52114448,1622989,26093,Livingston
0500000US26095,"5,339",,,,2328593560,2624711552,1622990,26095,Luce
0500000US26097,"10,834",,,,2646654800,2793754477,1622991,26097,Mackinac
0500000US26099,"881,217",,,,1241505071,237173296,1622992,26099,Macomb
0500000US26101,"25,032",,,,1404616375,1912438851,1622993,26101,Manistee
0500000US26103,"66,017",,,,4685420988,4185337774,1622994,26103,Marquette
0500000US26105,"29,052",,,,1281963206,1935616622,1622995,26105,Mason
0500000US26107,"39,714",,,,1437843578,41665709,1622996,26107,Mecosta
0500000US26109,"23,502",,,,2704053652,761798359,1622997,26109,Menominee
0500000US26111,"83,494",,,,1340188403,27503345,1622998,26111,Midland
0500000US26113,"15,052",,,,1462793670,23588781,1622999,26113,Missaukee
0500000US26115,"154,809",,,,1422818203,338203448,1623000,26115,Monroe
0500000US26117,"66,614",,,,1826793476,39944685,1623001,26117,Montcalm
0500000US26119,"9,153",,,,1415881030,41352700,1623002,26119,Montmorency
0500000US26121,"175,824",,,,1305130153,2476314283,1623003,26121,Muskegon
0500000US26123,"49,978",,,,2172706359,59083043,1623004,26123,Newaygo
0500000US26125,"1,274,395",,,,2246276778,103456215,1623005,26125,Oakland
0500000US26127,"26,659",,,,1393686390,1988709489,1623006,26127,Oceana
0500000US26129,"20,770",,,,1459466627,29641292,1623007,26129,Ogemaw
0500000US26131,"5,816",,,,3395416183,6292279424,1623008,26131,Ontonagon
0500000US26133,"22,891",,,,1466674406,17425113,1623009,26133,Osceola
0500000US26135,"8,219",,,,1465088063,15136485,1623010,26135,Oscoda
0500000US26137,"25,091",,,,1333860412,29050564,1623011,26137,Otsego
0500000US26139,"296,200",,,,1459508868,2765824533,1623012,26139,Ottawa
0500000US26141,"12,982",,,,1706069655,4957327108,1623013,26141,Presque Isle
0500000US26143,"23,459",,,,1346526239,155723123,1623014,26143,Roscommon
0500000US26145,"190,124",,,,2074053636,39287690,1623015,26145,Saginaw
0500000US26147,"160,383",,,,1868725517,297817403,1625033,26147,Sanilac
0500000US26149,"60,939",,,,1296650215,52801735,1625034,26149,Schoolcraft
0500000US26151,"40,611",,,,2493048510,1624879474,1623016,26151,Shiawassee
0500000US26153,"8,047",,,,3035145671,1844210517,1623017,26153,St. Clair
0500000US26155,"68,094",,,,1375198265,25833316,1623018,26155,St. Joseph
0500000US26157,"53,323",,,,2084554697,282463217,1623019,26157,Tuscola
0500000US26159,"75,587",,,,1574177246,1248660328,1623020,26159,Van Buren
0500000US26161,"372,258",,,,1828539718,42523319,1623021,26161,Washtenaw
0500000US26163,"1,793,561",,,,1584700910,157700644,1623022,26163,Wayne
0500000US26165,"33,673",,,,1463148677,27182043,1623023,26165,Wexford
0500000US27001,"15,697",,,,4717323601,449370012,663198,27001,Aitkin
0500000US27003,"363,887",,,,1092881706,62440664,659447,27003,Anoka
0500000US27005,"35,183",,,,3405929361,336990104,659448,27005,Becker
0500000US27007,"46,228",,,,6487154459,1426287777,659449,27007,Beltrami
0500000US27009,"41,379",,,,1057483361,12286984,659450,27009,Benton
0500000US27011,"5,166",,,,1292831731,74957179,659451,27011,Big Stone
0500000US27013,"69,112",,,,1936920234,45966374,659452,27013,Blue Earth
0500000US27015,"25,912",,,,1582765944,18533953,659453,27015,Brown
0500000US27017,"36,207",,,,2230473968,36173451,659454,27017,Carlton
0500000US27019,"106,922",,,,916911956,56672020,659455,27019,Carver
0500000US27021,"30,066",,,,5235592066,1016598358,659456,27021,Cass
0500000US27023,"12,598",,,,1505378148,17239137,659457,27023,Chippewa
0500000US27025,"56,621",,,,1074584695,71183782,659458,27025,Chisago
0500000US27027,"65,318",,,,2706993093,19303394,659459,27027,Clay
0500000US27029,"8,524",,,,2586947405,80206137,659460,27029,Clearwater
0500000US27031,"5,600",,,,3762130687,4887924296,659461,27031,Cook
0500000US27033,"11,517",,,,1657522317,22249932,659462,27033,Cottonwood
0500000US27035,"66,123",,,,2585732031,409718952,659463,27035,Crow Wing
0500000US27037,"439,882",,,,1456981753,62989474,659464,27037,Dakota
0500000US27039,"20,867",,,,1137734301,800218,659465,27039,Dodge
0500000US27041,"39,006",,,,1649659292,215526674,659466,27041,Douglas
0500000US27043,"13,921",,,,1845313230,24410688,659467,27043,Faribault
0500000US27045,"21,228",,,,2230843182,2055817,659468,27045,Fillmore
0500000US27047,"30,895",,,,1831756446,39305226,659469,27047,Freeborn
0500000US27049,"47,582",,,,1959853268,59175413,659470,27049,Goodhue
0500000US27051,"6,074",,,,1418795382,71705190,659471,27051,Grant
0500000US27053,"1,281,565",,,,1434949247,136626454,659472,27053,Hennepin
0500000US27055,"18,843",,,,1429966790,43313922,659473,27055,Houston
0500000US27057,"21,344",,,,2398345766,190324762,659474,27057,Hubbard
0500000US27059,"41,135",,,,1128608897,41203100,659475,27059,Isanti
0500000US27061,"45,014",,,,6909414890,673890473,659476,27061,Itasca
0500000US27063,"9,989",,,,1820689892,42120424,659477,27063,Jackson
0500000US27065,"16,032",,,,1350962864,31252182,659478,27065,Kanabec
0500000US27067,"43,732",,,,2065191962,168286642,659479,27067,Kandiyohi
0500000US27069,"4,207",,,,2846395545,12419294,659480,27069,Kittson
0500000US27071,"12,062",,,,8040894566,132735376,659481,27071,Koochiching
0500000US27073,"6,719",,,,1981395022,33648339,659482,27073,Lac qui Parle
0500000US27075,"10,905",,,,5462563556,2283905010,659484,27075,Lake
0500000US27077,"3,763",,,,3361396302,1248338649,659483,27077,Lake of the Woods
0500000US27079,"28,674",,,,1162060232,65125082,659485,27079,Le Sueur
0500000US27081,"5,640",,,,1390265112,30167787,659486,27081,Lincoln
0500000US27083,"25,269",,,,1850315109,18794794,659487,27083,Lyon
0500000US27085,"36,771",,,,1273004835,36432583,659491,27085,Mahnomen
0500000US27087,"5,411",,,,1444868084,64851532,659488,27087,Marshall
0500000US27089,"9,040",,,,4597391953,98012348,659489,27089,Martin
0500000US27091,"20,025",,,,1844928074,44669375,659490,27091,McLeod
0500000US27093,"23,400",,,,1574629006,94913845,659492,27093,Meeker
0500000US27095,"26,459",,,,1482264579,282932408,659493,27095,Mille Lacs
0500000US27097,"34,010",,,,2913980726,73275528,659494,27097,Morrison
0500000US27099,"40,029",,,,1842187921,617235,659495,27099,Mower
0500000US27101,"8,179",,,,1825079943,38432252,659496,27101,Murray
0500000US27103,"34,454",,,,1161848159,47511407,659497,27103,Nicollet
0500000US27105,"22,290",,,,1852143783,19253011,659498,27105,Nobles
0500000US27107,"6,441",,,,2260512788,10208059,659499,27107,Norman
0500000US27109,"162,847",,,,1692589218,3226186,659500,27109,Olmsted
0500000US27111,"60,081",,,,5106508611,654472630,659501,27111,Otter Tail
0500000US27113,"13,992",,,,1596931841,4328863,659502,27113,Pennington
0500000US27115,"28,876",,,,3655344652,60270933,659503,27115,Pine
0500000US27117,"9,424",,,,1204481399,2347611,659504,27117,Pipestone
0500000US27119,"31,192",,,,5104864821,69390824,659505,27119,Polk
0500000US27121,"11,308",,,,1734089839,123219751,659506,27121,Pope
0500000US27123,"552,352",,,,394323902,46008725,659507,27123,Ramsey
0500000US27125,"3,935",,,,1119929346,227815,659508,27125,Red Lake
0500000US27127,"15,425",,,,2275493325,8220826,659509,27127,Redwood
0500000US27129,"14,723",,,,2545711095,10851893,659510,27129,Renville
0500000US27131,"67,097",,,,1284218948,52062452,659511,27131,Rice
0500000US27133,"9,704",,,,1249562287,698231,659512,27133,Rock
0500000US27135,"15,331",,,,4329730562,16913419,659513,27135,Roseau
0500000US27137,"200,231",,,,16182504854,1586218580,662850,27137,Scott
0500000US27139,"150,928",,,,922739127,31367796,659514,27139,Sherburne
0500000US27141,"97,183",,,,1121230367,46911208,659515,27141,Sibley
0500000US27143,"14,836",,,,1525073955,30338002,659516,27143,St. Louis
0500000US27145,"158,292",,,,3477910045,122236877,659517,27145,Stearns
0500000US27147,"37,406",,,,1112775704,6976791,659518,27147,Steele
0500000US27149,"9,671",,,,1459664592,30322218,659519,27149,Stevens
0500000US27151,"9,838",,,,1921733671,26235363,659520,27151,Swift
0500000US27153,"25,262",,,,2447791802,89136471,659521,27153,Todd
0500000US27155,"3,360",,,,1486320974,31025234,659522,27155,Traverse
0500000US27157,"21,387",,,,1354362715,68875473,659523,27157,Wabasha
0500000US27159,"14,065",,,,1389132780,18009881,659524,27159,Wadena
0500000US27161,"18,968",,,,1096505122,24893714,659525,27161,Waseca
0500000US27163,"267,568",,,,996415260,99954115,659526,27163,Washington
0500000US27165,"11,253",,,,1126508687,12387832,659527,27165,Watonwan
0500000US27167,"6,506",,,,1945179856,480470,659528,27167,Wilkin
0500000US27169,"49,671",,,,1621791138,40051870,659529,27169,Winona
0500000US27171,"141,337",,,,1712394405,137711642,659530,27171,Wright
0500000US27173,"9,528",,,,1966062964,10687958,659531,27173,Yellow Medicine
0500000US28001,"29,538",,,,1197464268,65273639,695726,28001,Adams
0500000US28003,"34,740",,,,1036110409,3408033,711755,28003,Alcorn
0500000US28005,"12,720",,,,1890950868,3877823,695727,28005,Amite
0500000US28007,"17,889",,,,1903529295,4425860,695728,28007,Attala
0500000US28009,"7,646",,,,1053131418,5279184,695729,28009,Benton
0500000US28011,"30,985",,,,2270141682,81446732,695730,28011,Bolivar
0500000US28013,"13,266",,,,1519218292,3590388,695731,28013,Calhoun
0500000US28015,"9,998",,,,1627517127,16050556,695732,28015,Carroll
0500000US28017,"17,106",,,,1299608408,6380767,695733,28017,Chickasaw
0500000US28019,"8,246",,,,1083125335,4295085,695734,28019,Choctaw
0500000US28021,"9,135",,,,1262400025,35711134,695735,28021,Claiborne
0500000US28023,"15,615",,,,1791173034,5073931,695736,28023,Clarke
0500000US28025,"18,636",,,,1062082196,15376919,695737,28025,Clay
0500000US28027,"21,390",,,,1432526489,77525442,695738,28027,Coahoma
0500000US28029,"28,368",,,,2013158772,5644780,695739,28029,Copiah
0500000US28031,"18,340",,,,1071784952,2880713,695740,28031,Covington
0500000US28033,"185,314",,,,1233730200,50234809,695741,28033,DeSoto
0500000US28035,"78,158",,,,1207042883,10872917,695742,28035,Forrest
0500000US28037,"7,675",,,,1460658822,7250805,695743,28037,Franklin
0500000US28039,"24,350",,,,1239816906,12838126,695744,28039,George
0500000US28041,"13,530",,,,1845983898,15430619,695745,28041,Greene
