city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Bol’shaya Atnya,56.2500,49.4500,Russia,RU,Tatarstan,,3536,3536
Averyanovka,43.8477,46.7547,Russia,RU,Dagestan,,3532,3532
Temyasovo,52.9900,58.1103,Russia,RU,Bashkortostan,,3529,3529
Krestovo-Gorodishche,54.1844,48.6250,Russia,RU,Ul’yanovskaya Oblast’,,3529,3529
Abrau-Dyurso,44.7028,37.6017,Russia,RU,Krasnodarskiy Kray,,3519,3519
Besleney,44.2461,41.7414,Russia,RU,Karachayevo-Cherkesiya,,3514,3514
Oktyabr’skoye,45.6250,42.8250,Russia,RU,Stavropol’skiy Kray,,3511,3511
Gereykhanovskoye,41.6819,48.2292,Russia,RU,Dagestan,,3490,3490
Srednekolymsk,67.4500,153.7000,Russia,RU,Sakha (Yakutiya),,3489,3489
Platonovka,52.7181,41.9593,Russia,RU,Tambovskaya Oblast’,,3475,3475
Verkhnyaya Toyma,62.2347,45.0008,Russia,RU,Arkhangel’skaya Oblast’,,3462,3462
Gdov,58.7500,27.8167,Russia,RU,Pskovskaya Oblast’,,3460,3460
Chermoz,58.7833,56.1500,Russia,RU,Permskiy Kray,,3457,3457
Planovskoye,43.3997,44.2000,Russia,RU,Kabardino-Balkariya,,3456,3456
Meskety,43.1593,46.3602,Russia,RU,Chechnya,,3447,3447
Belaya Rechka,43.4333,43.5083,Russia,RU,Kabardino-Balkariya,,3430,3430
Savinka,50.0785,47.0994,Russia,RU,Volgogradskaya Oblast’,,3428,3428
Alakurtti,66.9672,30.3383,Russia,RU,Murmanskaya Oblast’,,3424,3424
Kholm,57.1500,31.1833,Russia,RU,Novgorodskaya Oblast’,,3422,3422
Bobrovka,54.0442,61.7444,Russia,RU,Chelyabinskaya Oblast’,,3411,3411
Ulu-Telyak,54.9128,56.9794,Russia,RU,Bashkortostan,,3408,3408
Pichayevo,53.2350,42.2017,Russia,RU,Tambovskaya Oblast’,,3407,3407
Oktyabr’skiy,56.8442,53.3275,Russia,RU,Udmurtiya,,3407,3407
Khrushchëvo,54.2330,37.5337,Russia,RU,Tul’skaya Oblast’,,3404,3404
Privolnoye,45.9175,41.3072,Russia,RU,Stavropol’skiy Kray,,3400,3400
Zhigansk,66.7708,123.3710,Russia,RU,Sakha (Yakutiya),,3399,3399
Zeyuko,44.1153,41.8281,Russia,RU,Karachayevo-Cherkesiya,,3399,3399
Rogachëvo,56.4333,37.1667,Russia,RU,Moskovskaya Oblast’,,3379,3379
Pyshchug,58.8872,45.7133,Russia,RU,Kostromskaya Oblast’,,3376,3376
Eminkhyur,41.7658,48.3253,Russia,RU,Dagestan,,3374,3374
Bukachacha,52.9833,116.9166,Russia,RU,Zabaykal’skiy Kray,,3372,497
Arkhangelskoye,54.4292,48.6544,Russia,RU,Ul’yanovskaya Oblast’,,3370,3370
Ugol’nyye Kopi,64.7333,177.7000,Russia,RU,Chukotskiy Avtonomnyy Okrug,,3367,3367
Botashyurt,43.3069,46.5108,Russia,RU,Dagestan,,3366,3366
Shafranovo,53.9819,54.7750,Russia,RU,Bashkortostan,,3359,3359
Chaa-Khol’,51.5150,92.3320,Russia,RU,Tyva,,3346,3346
Bol’shoy Uluy,56.6533,90.5719,Russia,RU,Krasnoyarskiy Kray,,3340,3340
Izhevskoye,54.5531,40.8689,Russia,RU,Ryazanskaya Oblast’,,3340,3340
Cherkizovo,55.9661,37.7978,Russia,RU,Moskovskaya Oblast’,,3336,3336
Chesnokovka,54.6097,55.9431,Russia,RU,Bashkortostan,,3333,3333
Yershichi,53.6725,32.7542,Russia,RU,Smolenskaya Oblast’,,3326,3326
Sergeyevka,43.3431,133.3542,Russia,RU,Primorskiy Kray,,3323,3323
Breytovo,58.2993,37.8617,Russia,RU,Yaroslavskaya Oblast’,,3308,3308
Krasnogorsk,48.4172,142.0869,Russia,RU,Sakhalinskaya Oblast’,,3304,3304
Nizhniy Cherek,43.5131,43.9139,Russia,RU,Kabardino-Balkariya,,3301,3301
Baykit,61.6778,96.3833,Russia,RU,Krasnoyarskiy Kray,,3293,3293
Bekhteyevka,50.8072,37.2167,Russia,RU,Belgorodskaya Oblast’,,3290,3290
Morgaushi,55.9675,46.7711,Russia,RU,Chuvashiya,,3280,3280
Peremyshl,54.2636,36.1631,Russia,RU,Kaluzhskaya Oblast’,,3279,3279
Maloarkhangelsk,52.4000,36.5000,Russia,RU,Orlovskaya Oblast’,,3276,3276
Marfino,46.4085,48.7140,Russia,RU,Astrakhanskaya Oblast’,,3268,3268
Yelkhovka,53.8667,50.2831,Russia,RU,Samarskaya Oblast’,,3268,3268
Samagaltay,50.6022,95.0047,Russia,RU,Tyva,,3267,3267
Mezen,65.8500,44.2333,Russia,RU,Arkhangel’skaya Oblast’,,3267,3267
Il’insko-Podomskoye,61.1167,47.9756,Russia,RU,Arkhangel’skaya Oblast’,,3254,3254
Novorzhev,57.0333,29.3333,Russia,RU,Pskovskaya Oblast’,,3252,3252
Bobrovka,53.1822,83.8794,Russia,RU,Altayskiy Kray,,3251,3251
Verkhnyaya Tishanka,51.3241,40.5447,Russia,RU,Voronezhskaya Oblast’,,3250,3250
Severnoye,44.8319,42.8583,Russia,RU,Stavropol’skiy Kray,,3249,3249
Uzyukovo,53.6442,49.6903,Russia,RU,Samarskaya Oblast’,,3243,3243
Orlovka,44.6889,44.1726,Russia,RU,Stavropol’skiy Kray,,3241,3241
Kurakh,41.5842,47.7842,Russia,RU,Dagestan,,3235,3235
Vasil’yevka,53.5511,49.5294,Russia,RU,Samarskaya Oblast’,,3233,3233
Khuchni,41.9483,47.9462,Russia,RU,Dagestan,,3232,3232
Sokolovo,52.5317,84.7897,Russia,RU,Altayskiy Kray,,3224,3224
Chokh,42.3156,47.0300,Russia,RU,Dagestan,,3223,3223
Krasnaya Polyana,46.1131,41.5017,Russia,RU,Rostovskaya Oblast’,,3222,3222
Sut-Khol’,51.4069,91.2925,Russia,RU,Tyva,,3215,3215
Staroye Drozhzhanoye,54.7236,47.5608,Russia,RU,Tatarstan,,3210,3210
Khandagayty,50.7308,92.0706,Russia,RU,Tyva,,3209,3209
Sadovoye,43.4085,45.5957,Russia,RU,Chechnya,,3206,3206
Kalmanka,52.8992,83.5433,Russia,RU,Altayskiy Kray,,3203,3203
Kiyasovo,56.3439,53.1225,Russia,RU,Udmurtiya,,3200,3200
Belyy,55.8333,32.9333,Russia,RU,Tverskaya Oblast’,,3197,3197
Ptichnik,48.7462,132.9543,Russia,RU,Yevreyskaya Avtonomnaya Oblast’,,3194,3194
Burlatskoye,45.0564,43.6350,Russia,RU,Stavropol’skiy Kray,,3193,3193
Teeli,51.0140,90.2053,Russia,RU,Tyva,,3192,3192
Ponezhukay,44.8865,39.3830,Russia,RU,Adygeya,,3189,3189
Krasnoznamensk,54.9500,22.5000,Russia,RU,Kaliningradskaya Oblast’,minor,3188,3188
Soluno-Dmitriyevskoye,44.4025,42.7219,Russia,RU,Stavropol’skiy Kray,,3183,3183
Dzhida,50.6861,106.1792,Russia,RU,Buryatiya,,3178,3178
Novosil,52.9667,37.0500,Russia,RU,Orlovskaya Oblast’,,3175,3175
Sukko,44.7928,37.4039,Russia,RU,Krasnodarskiy Kray,,3156,3156
Yandyki,45.7678,47.1258,Russia,RU,Astrakhanskaya Oblast’,,3149,3149
Aksakovo,54.0181,54.1525,Russia,RU,Bashkortostan,,3131,3131
Zenzeli,45.9241,47.0474,Russia,RU,Kalmykiya,,3131,3131
Kudinovo,54.9893,36.2489,Russia,RU,Kaluzhskaya Oblast’,,3124,3124
Krasnyye Chetai,55.6886,46.1386,Russia,RU,Chuvashiya,,3118,3118
Verkhniy Kurkuzhin,43.6956,43.2747,Russia,RU,Kabardino-Balkariya,,3113,3113
Bay-Khaak,51.1610,94.4640,Russia,RU,Tyva,,3110,3110
Kanadey,53.1611,47.5283,Russia,RU,Ul’yanovskaya Oblast’,,3094,3094
Kudeyevskiy,54.8778,56.7644,Russia,RU,Bashkortostan,,3091,3091
Povalikha,53.5167,83.7750,Russia,RU,Altayskiy Kray,,3089,3089
Chernokozovo,43.6755,45.3530,Russia,RU,Chechnya,,3085,3085
Blechepsin,44.8217,40.5017,Russia,RU,Adygeya,,3084,3084
Natyrbovo,44.7300,40.6264,Russia,RU,Adygeya,,3079,3079
Butka,56.7167,63.7833,Russia,RU,Sverdlovskaya Oblast’,,3077,3077
Mayachnyy,52.6833,55.7333,Russia,RU,Bashkortostan,,3075,3075
Ust’-Maya,60.4566,134.5433,Russia,RU,Sakha (Yakutiya),,3062,3062
Kubina,44.0578,41.9478,Russia,RU,Karachayevo-Cherkesiya,,3060,3060
Sergiyevsk,53.9414,51.1663,Russia,RU,Samarskaya Oblast’,,3057,3057
Zemlyansk,51.9042,38.7306,Russia,RU,Voronezhskaya Oblast’,,3043,3043
Kuba-Taba,43.7833,43.4500,Russia,RU,Kabardino-Balkariya,,3042,3042
Mochishche,55.1498,82.8699,Russia,RU,Novosibirskaya Oblast’,,3036,3036
Nagutskoye,44.4436,42.8669,Russia,RU,Stavropol’skiy Kray,,3026,3026
Alikovo,55.7358,46.7356,Russia,RU,Chuvashiya,,3023,3023
Ulyanovo,53.7189,35.5356,Russia,RU,Kaluzhskaya Oblast’,,3022,3022
Gordeyevka,52.9583,31.9769,Russia,RU,Bryanskaya Oblast’,,3014,3014
Tangi,43.0741,45.5112,Russia,RU,Chechnya,,3010,3010
Rogovatoye,51.2239,38.3708,Russia,RU,Belgorodskaya Oblast’,,3001,3001
Yelizavetinskoye,45.0081,43.3519,Russia,RU,Stavropol’skiy Kray,,2998,2998
Saranpaul,64.2600,60.9083,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,2985,2985
Ashaga-Stal-Kazmalyar,41.6814,48.2183,Russia,RU,Dagestan,,2978,2978
Shingak-Kul’,54.3861,55.2100,Russia,RU,Bashkortostan,,2975,2975
Vyartsilya,62.1769,30.6972,Russia,RU,Kareliya,,2974,2974
Gay-Kodzor,44.8536,37.4372,Russia,RU,Krasnodarskiy Kray,,2968,2968
Kologriv,58.8252,44.3114,Russia,RU,Kostromskaya Oblast’,,2955,2955
Kruglolesskoye,44.6589,42.8142,Russia,RU,Stavropol’skiy Kray,,2955,2955
Yarag-Kazmalyar,41.6497,48.3858,Russia,RU,Dagestan,,2952,2952
Koygorodok,60.4450,50.9967,Russia,RU,Komi,,2940,2940
Gusinoye Ozero,51.1228,106.2539,Russia,RU,Buryatiya,,2935,2935
Sablinskoye,44.5192,43.2222,Russia,RU,Stavropol’skiy Kray,,2932,2932
Dzerzhinskoye,56.5183,84.8369,Russia,RU,Tomskaya Oblast’,,2914,2914
Chapayevo,43.1106,46.4858,Russia,RU,Dagestan,,2903,2903
Pervomayskiy,56.8536,53.3639,Russia,RU,Udmurtiya,,2884,2884
Nikolskoye,59.4600,29.9939,Russia,RU,Leningradskaya Oblast’,,2882,2882
Zura,57.6061,53.3917,Russia,RU,Udmurtiya,,2880,2880
Avadan,41.9317,48.3356,Russia,RU,Dagestan,,2871,2871
Kortkeros,61.8106,51.5806,Russia,RU,Komi,,2862,2862
Otkaznoye,44.3264,43.8608,Russia,RU,Stavropol’skiy Kray,,2862,2862
Bayramaul,43.2989,46.7260,Russia,RU,Dagestan,,2858,2858
Dmitriyevskoye,45.8125,41.8897,Russia,RU,Stavropol’skiy Kray,,2858,2858
Ashaga-Stal,41.7000,48.2000,Russia,RU,Dagestan,,2849,2849
Tpig,41.7775,47.5939,Russia,RU,Dagestan,,2833,2833
Takhta,45.9022,42.1275,Russia,RU,Stavropol’skiy Kray,,2830,2830
Orta-Stal,41.6667,48.1667,Russia,RU,Dagestan,,2827,2827
Dmitriyevskoye,58.3382,42.3564,Russia,RU,Kostromskaya Oblast’,,2826,2826
Tarasovka,55.9636,37.8189,Russia,RU,Moskovskaya Oblast’,,2807,2807
Darkushkazmalyar,41.8062,48.3898,Russia,RU,Dagestan,,2803,2803
Elistanzhi,42.9731,46.0203,Russia,RU,Chechnya,,2797,2797
Yanikoy,43.5428,43.5036,Russia,RU,Kabardino-Balkariya,,2792,2792
Agvali,42.5333,46.1000,Russia,RU,Dagestan,,2781,2781
Srostki,52.4208,85.6992,Russia,RU,Altayskiy Kray,,2769,2769
Milovka,54.7798,55.8331,Russia,RU,Bashkortostan,,2767,2767
Khodz,44.5103,40.7142,Russia,RU,Adygeya,,2755,2755
Khoytobze,51.7881,107.4311,Russia,RU,Buryatiya,,2754,2754
Baratayevka,54.2776,48.2001,Russia,RU,Ul’yanovskaya Oblast’,,2753,2753
Baryatino,54.3103,34.5269,Russia,RU,Kaluzhskaya Oblast’,,2748,2748
Yelenovskoye,45.1006,39.7078,Russia,RU,Adygeya,,2747,2747
Kurilovka,50.7211,48.0322,Russia,RU,Saratovskaya Oblast’,,2746,2746
Ostashëvo,55.8586,35.8639,Russia,RU,Moskovskaya Oblast’,,2743,2743
Antipovka,49.8300,45.3122,Russia,RU,Volgogradskaya Oblast’,,2724,2724
Verkh-Katunskoye,52.4525,85.4256,Russia,RU,Altayskiy Kray,,2723,2723
Sannikovo,53.3511,83.9697,Russia,RU,Altayskiy Kray,,2720,2720
Poim,53.0264,43.1872,Russia,RU,Penzenskaya Oblast’,,2712,2712
Gurulba,51.8344,107.4131,Russia,RU,Buryatiya,,2707,2707
Yalchiki,55.1667,48.0000,Russia,RU,Chuvashiya,,2705,2705
Mullovka,54.2000,49.4000,Russia,RU,Ul’yanovskaya Oblast’,,2702,2702
Vesëlaya Lopan’,50.4933,36.3806,Russia,RU,Belgorodskaya Oblast’,,2696,2696
Pshada,44.4700,38.3996,Russia,RU,Krasnodarskiy Kray,,2686,2686
Savasleyka,55.4606,42.3208,Russia,RU,Nizhegorodskaya Oblast’,,2686,2686
Trudfront,45.9346,47.6693,Russia,RU,Astrakhanskaya Oblast’,,2680,2680
Starobzhegokay,45.0354,38.8947,Russia,RU,Adygeya,,2670,2670
Agoy,44.1456,39.0378,Russia,RU,Krasnodarskiy Kray,,2662,2662
Verkhniy Akbash,43.4708,44.2494,Russia,RU,Kabardino-Balkariya,,2661,2661
Antipayuta,69.1000,76.8667,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,2657,2657
Mednoye,56.9283,35.4764,Russia,RU,Tverskaya Oblast’,,2645,2645
Antonovka,63.2867,118.4020,Russia,RU,Sakha (Yakutiya),,2642,2642
Al’mukhametovo,53.0208,58.7286,Russia,RU,Bashkortostan,,2637,2637
Bronnitsa,58.4500,31.6667,Russia,RU,Novgorodskaya Oblast’,,2627,2627
Bayanday,53.0661,105.5139,Russia,RU,Irkutskaya Oblast’,,2626,2626
Ersakon,44.4293,41.7741,Russia,RU,Karachayevo-Cherkesiya,,2626,2626
Bakhtemir,46.1635,47.8141,Russia,RU,Astrakhanskaya Oblast’,,2615,2615
Ilka,51.7197,108.5256,Russia,RU,Buryatiya,,2610,2610
Inzhich-Chukun,44.0589,41.7858,Russia,RU,Karachayevo-Cherkesiya,,2600,2600
Khiv,41.7533,47.9286,Russia,RU,Dagestan,,2594,2594
Solton,52.8333,86.4667,Russia,RU,Altayskiy Kray,,2591,2591
Khelyulya,61.7500,30.6667,Russia,RU,Kareliya,,2586,2586
Vysotskoye,45.0250,42.9064,Russia,RU,Stavropol’skiy Kray,,2577,2577
Verkhnyaya Teberda,43.5401,41.7840,Russia,RU,Karachayevo-Cherkesiya,,2575,2575
Igali,42.7303,46.5831,Russia,RU,Dagestan,,2559,2559
Orlik,52.5100,99.8211,Russia,RU,Buryatiya,,2555,2555
Nizhegorodka,54.6164,55.8478,Russia,RU,Bashkortostan,,2541,2541
Provideniya,64.4235,-173.2258,Russia,RU,Chukotskiy Avtonomnyy Okrug,,2536,957
Psykhurey,43.8375,43.5781,Russia,RU,Kabardino-Balkariya,,2533,2533
Trosna,52.4446,35.7791,Russia,RU,Orlovskaya Oblast’,,2530,2530
Nerchinskiy Zavod,51.3083,119.6158,Russia,RU,Zabaykal’skiy Kray,,2528,2528
Kurashim,57.6548,56.6139,Russia,RU,Permskiy Kray,,2513,2513
Severo-Kuril’sk,50.6833,156.1167,Russia,RU,Sakhalinskaya Oblast’,,2507,2507
Chokurdakh,70.6183,147.8946,Russia,RU,Sakha (Yakutiya),,2506,2506
Selenduma,50.9131,106.2406,Russia,RU,Buryatiya,,2504,2504
Sheremet’yevka,55.3833,51.5333,Russia,RU,Tatarstan,,2501,2501
Elburgan,44.0842,41.8025,Russia,RU,Karachayevo-Cherkesiya,,2498,2498
Rakhinka,49.0142,44.9229,Russia,RU,Volgogradskaya Oblast’,,2493,2493
Tambovka,47.3153,47.3777,Russia,RU,Astrakhanskaya Oblast’,,2487,2487
Tumak,46.2344,48.5063,Russia,RU,Astrakhanskaya Oblast’,,2485,2485
Aleksandrovskiy Zavod,50.9244,117.9361,Russia,RU,Zabaykal’skiy Kray,,2482,2482
Vyazovka,50.8859,43.9436,Russia,RU,Volgogradskaya Oblast’,,2478,2478
Novaya Chigla,51.2233,40.4781,Russia,RU,Voronezhskaya Oblast’,,2474,2474
Lazo,45.8683,133.6630,Russia,RU,Primorskiy Kray,,2465,2465
Bulanikha,52.7936,84.9347,Russia,RU,Altayskiy Kray,,2463,2463
Tatayurt,43.5608,46.9911,Russia,RU,Dagestan,,2459,2459
Leninskoye,54.8175,82.8514,Russia,RU,Novosibirskaya Oblast’,,2453,2453
Bogovarovo,58.9764,47.0206,Russia,RU,Kostromskaya Oblast’,,2450,2450
Malougrenevo,52.5583,85.3394,Russia,RU,Altayskiy Kray,,2413,2413
Verkhopenye,50.9525,36.2848,Russia,RU,Belgorodskaya Oblast’,,2410,2410
Medveditsa,51.0725,44.8200,Russia,RU,Volgogradskaya Oblast’,,2404,2404
Borisovka,43.8000,131.8167,Russia,RU,Primorskiy Kray,,2396,2396
Toora-Khem,52.4656,96.1181,Russia,RU,Tyva,,2387,2387
Nikol’skoye-na-Cheremshane,54.0511,49.1794,Russia,RU,Ul’yanovskaya Oblast’,,2379,2379
Ovoshchi,45.3676,43.3225,Russia,RU,Stavropol’skiy Kray,,2370,2370
Sredniy Yegorlyk,46.3656,40.8119,Russia,RU,Rostovskaya Oblast’,,2363,2363
Sogratl,42.2817,46.9917,Russia,RU,Dagestan,,2360,2360
Novoye Selo,55.5564,38.1953,Russia,RU,Moskovskaya Oblast’,,2337,2337
Iyul’skoye,56.9190,53.6065,Russia,RU,Udmurtiya,,2336,2336
Urada,42.3855,46.5605,Russia,RU,Dagestan,,2334,2334
Belyy Klyuch,54.2178,48.2959,Russia,RU,Ul’yanovskaya Oblast’,,2330,2330
Voznesenovskoye,45.8057,43.4148,Russia,RU,Stavropol’skiy Kray,,2330,2330
Saskylakh,71.9653,114.0923,Russia,RU,Sakha (Yakutiya),,2317,2317
Novoivanovskoye,43.6400,43.9561,Russia,RU,Kabardino-Balkariya,,2307,2307
Tindi,42.4333,46.1333,Russia,RU,Dagestan,,2304,2304
Nizhneye Sancheleyevo,53.6767,49.4278,Russia,RU,Samarskaya Oblast’,,2300,2300
Kommunar,54.3484,89.2830,Russia,RU,Khakasiya,,2299,2299
Marevo,57.3167,32.0833,Russia,RU,Novgorodskaya Oblast’,,2297,2297
Gonba,53.4140,83.5716,Russia,RU,Altayskiy Kray,,2293,2293
Spasskoye,45.0731,43.6911,Russia,RU,Stavropol’skiy Kray,,2293,2293
Germenchik,43.5402,46.7251,Russia,RU,Dagestan,,2290,2290
Aglobi,41.8956,48.3483,Russia,RU,Dagestan,,2288,2288
Dyachenkovo,49.9112,40.5998,Russia,RU,Voronezhskaya Oblast’,,2288,2288
Kalinino,57.3285,56.3325,Russia,RU,Permskiy Kray,,2288,2288
Petrovskoye,56.2556,36.4694,Russia,RU,Moskovskaya Oblast’,,2286,2286
Krasnoye,45.1208,42.4383,Russia,RU,Stavropol’skiy Kray,,2284,2284
Malinovka,56.6933,85.3369,Russia,RU,Tomskaya Oblast’,,2283,2283
Kamlyuko,43.7853,43.2436,Russia,RU,Kabardino-Balkariya,,2280,2280
Byngi,57.5411,60.2969,Russia,RU,Sverdlovskaya Oblast’,,2277,2277
Oy,61.5390,129.1805,Russia,RU,Sakha (Yakutiya),,2266,2266
Erkhirik,51.8894,107.8272,Russia,RU,Buryatiya,,2261,2261
Almak,42.9883,46.5764,Russia,RU,Dagestan,,2260,2260
Dzhugurty,43.1650,46.1786,Russia,RU,Chechnya,,2255,2255
Novaya Derevnya,44.5305,41.8551,Russia,RU,Stavropol’skiy Kray,,2253,2253
Olginka,44.1972,38.8861,Russia,RU,Krasnodarskiy Kray,,2252,2252
Bolshetroitskoye,50.5489,37.2922,Russia,RU,Belgorodskaya Oblast’,,2250,2250
Egvekinot,66.3221,-179.1837,Russia,RU,Chukotskiy Avtonomnyy Okrug,,2248,2248
Rechitsa,52.8853,33.4721,Russia,RU,Bryanskaya Oblast’,,2241,2241
Sadovoye,55.2524,65.1300,Russia,RU,Kurganskaya Oblast’,,2240,2240
Novyy Sharoy,43.2529,45.2799,Russia,RU,Chechnya,,2237,2237
Shelayevo,50.1227,38.0737,Russia,RU,Belgorodskaya Oblast’,,2233,2233
Ovsyanka,55.9583,92.5720,Russia,RU,Krasnoyarskiy Kray,,2228,2228
Afipsip,44.9833,38.7667,Russia,RU,Adygeya,,2225,2225
Razdol’noye,45.3311,41.2969,Russia,RU,Stavropol’skiy Kray,,2221,2221
Agachaul,42.9209,47.4664,Russia,RU,Dagestan,,2215,2215
Erken-Yurt,44.4481,41.9136,Russia,RU,Karachayevo-Cherkesiya,,2206,2206
Bilyarsk,54.9833,50.3861,Russia,RU,Tatarstan,,2204,2204
Voskresenka,53.0650,50.0144,Russia,RU,Samarskaya Oblast’,,2201,2201
Berëzovka,54.7950,73.0792,Russia,RU,Omskaya Oblast’,,2200,2200
Vorontsovka,46.6528,38.0786,Russia,RU,Krasnodarskiy Kray,,2189,2189
Salmi,61.3694,31.8517,Russia,RU,Kareliya,,2187,2187
Gvazda,50.7600,40.6600,Russia,RU,Voronezhskaya Oblast’,,2183,2183
Maloyeniseyskoye,52.5697,85.5040,Russia,RU,Altayskiy Kray,,2181,2181
Chuvashskiy Suskan,53.8839,49.2256,Russia,RU,Ul’yanovskaya Oblast’,,2181,2181
Khlynovo,55.3219,37.3543,Russia,RU,Moskovskaya Oblast’,,2177,2177
Aleksandrovka,53.3557,49.4721,Russia,RU,Samarskaya Oblast’,,2177,2177
Kazinka,45.2992,42.2025,Russia,RU,Stavropol’skiy Kray,,2174,2174
Alekseyevka,52.2278,46.3403,Russia,RU,Saratovskaya Oblast’,,2165,2165
Balakhani,42.6331,46.8885,Russia,RU,Dagestan,,2164,2164
Krasnoye,50.9300,38.6825,Russia,RU,Belgorodskaya Oblast’,,2158,2158
Kamenka,55.1009,83.0608,Russia,RU,Novosibirskaya Oblast’,,2153,2153
Duslyk,54.5492,53.7772,Russia,RU,Bashkortostan,,2145,2145
Sychëvka,52.0511,84.7789,Russia,RU,Altayskiy Kray,,2142,2142
Zelenogradskiy,56.1000,37.9167,Russia,RU,Moskovskaya Oblast’,,2128,2128
Gulli,42.2333,47.7667,Russia,RU,Dagestan,,2126,2126
Shurskol,57.1528,39.2886,Russia,RU,Yaroslavskaya Oblast’,,2123,2123
Lesken,43.2772,43.8222,Russia,RU,North Ossetia,,2123,2123
Krasnyy Yar,57.1275,84.5303,Russia,RU,Tomskaya Oblast’,,2119,2119
Zilga,43.2333,44.5333,Russia,RU,North Ossetia,,2116,2116
Novyy Vasyugan,58.5767,76.4969,Russia,RU,Tomskaya Oblast’,,2113,2113
Staromelovaya,50.2789,40.8611,Russia,RU,Voronezhskaya Oblast’,,2109,2109
Tagay,54.3061,47.6283,Russia,RU,Ul’yanovskaya Oblast’,,2109,2109
Rudnaya Pristan’,44.3500,135.8000,Russia,RU,Primorskiy Kray,,2107,2107
Kutisha,42.4217,47.2817,Russia,RU,Dagestan,,2104,2104
Solvychegodsk,61.3333,46.9167,Russia,RU,Arkhangel’skaya Oblast’,,2098,2098
Podsosnovo,53.3758,78.9150,Russia,RU,Altayskiy Kray,,2093,2093
Novyy Buyan,53.6848,50.0402,Russia,RU,Samarskaya Oblast’,,2093,2093
Ismailovo,55.5597,54.6303,Russia,RU,Bashkortostan,,2081,2081
Asen’yevskoye,55.1229,36.3045,Russia,RU,Kaluzhskaya Oblast’,,2080,2080
Petrushino,47.1856,38.8675,Russia,RU,Rostovskaya Oblast’,,2069,2069
Blagovar,54.5797,54.9314,Russia,RU,Bashkortostan,,2061,2061
Vinnitsy,60.6317,34.7667,Russia,RU,Leningradskaya Oblast’,,2059,2059
Kudara,52.2264,106.6589,Russia,RU,Buryatiya,,2058,2058
Zhako,43.9567,41.7389,Russia,RU,Karachayevo-Cherkesiya,,2057,2057
General’skoye,51.5925,46.3422,Russia,RU,Saratovskaya Oblast’,,2051,2051
Voskresenka,55.0811,74.6248,Russia,RU,Omskaya Oblast’,,2047,2047
Bol’shiye Klyuchi,55.9830,48.8038,Russia,RU,Tatarstan,,2045,2045
Zubovo,54.6186,55.9050,Russia,RU,Bashkortostan,,2042,2042
Dal’neye,46.9931,142.6733,Russia,RU,Sakhalinskaya Oblast’,,2039,2039
Imeni Poliny Osipenko,52.4167,136.5000,Russia,RU,Khabarovskiy Kray,,2034,2034
Pravda,46.9486,142.0103,Russia,RU,Sakhalinskaya Oblast’,,2031,2031
Elgyay,62.4861,117.5064,Russia,RU,Sakha (Yakutiya),,2027,2027
Voskresenskoye,53.1233,56.1467,Russia,RU,Bashkortostan,,2026,2026
Kedrovyy,57.5667,79.5667,Russia,RU,Tomskaya Oblast’,,2024,2024
Evensk,61.9500,159.2333,Russia,RU,Magadanskaya Oblast’,,2024,2024
Khnov,41.3767,47.4450,Russia,RU,Dagestan,,2014,2014
Pomary,55.9650,48.3514,Russia,RU,Mariy-El,,2014,2014
Verkhniye Belozërki,53.7275,49.1739,Russia,RU,Samarskaya Oblast’,,2013,2013
Staraya Ladoga,59.9987,32.2970,Russia,RU,Leningradskaya Oblast’,,2012,2012
Glinka,54.6417,32.8739,Russia,RU,Smolenskaya Oblast’,,2000,2000
Komsomolsk,57.4139,86.0300,Russia,RU,Tomskaya Oblast’,,1997,1997
Novaya Malykla,54.2000,49.9500,Russia,RU,Ul’yanovskaya Oblast’,,1996,1996
Gazi-Yurt,43.2602,44.8396,Russia,RU,Ingushetiya,,1995,1995
Shendzhiy,44.8832,39.0655,Russia,RU,Adygeya,,1993,1993
Nizhniy Chegem,43.4442,43.2739,Russia,RU,Kabardino-Balkariya,,1988,1988
Krasnaya Gorka,55.3867,46.1092,Russia,RU,Nizhegorodskaya Oblast’,,1987,1987
Orlovka,43.9919,43.7856,Russia,RU,Stavropol’skiy Kray,,1983,1983
Yelshanka,51.8139,46.3997,Russia,RU,Saratovskaya Oblast’,,1983,1983
Varvarovka,44.8353,37.3725,Russia,RU,Krasnodarskiy Kray,,1980,1980
Mamkheg,45.0111,40.2190,Russia,RU,Adygeya,,1978,1978
Primorsk,54.7333,20.0000,Russia,RU,Kaliningradskaya Oblast’,,1971,1971
Yerbogachën,61.2833,108.0167,Russia,RU,Irkutskaya Oblast’,,1965,1965
Troitskoye,51.2760,41.4906,Russia,RU,Voronezhskaya Oblast’,,1965,1965
Nechayevka,53.2725,44.4672,Russia,RU,Penzenskaya Oblast’,,1962,1962
Boyevo,51.3944,39.3197,Russia,RU,Voronezhskaya Oblast’,,1961,1961
Velikomikhaylovka,50.7750,37.5917,Russia,RU,Belgorodskaya Oblast’,,1955,1955
Sosnovka,48.3383,135.0752,Russia,RU,Khabarovskiy Kray,,1953,1953
Druzhba,48.3831,135.3122,Russia,RU,Khabarovskiy Kray,,1946,1946
